0.3687817782917155, 0.29120439557122074,
0.3443835071544512, 0.5108815909777922,
0.11661903789690613, 0.7793587107359485,
0.1843908891458578, 0.836301381082203,
0.3224903099319421, 0.20396078054371136,
0.042426406871192784, 0.20591260281974008,
0.13416407864998742, 0.291547594742265,
0.2901723625709382, 0.17492855684535905,
0.36496575181789326, 0.31780497164141414,
0.6135144660071188, 0.1838477631085023,
0.7717512552629896, 0.2668332812825267,
0.6929646455628166, 0.08485281374238565,
0.4753945729601885, 0.3794733192202056,
0.19646882704388505, 0.46238512086787575,
0.40447496832313373, 0.5099019513592784,
0.29154759474226516, 0.443846820423443,
0.36715119501371646, 0.6092618484691127,
0.31622776601683794, 0.29732137494637023,
0.23021728866442673, 0.1216552506059644,
No User
6.528106701928262, 6.9712801289853195, 1, 360, false, 630
